Image,product_container_URL,bluproduct_variant,product_promos_specialcamp,Content,Content1,Content2,Name,Description,Price,Price3,Price4,Location,Location5,bluproduct_sold,bluproduct_ratingwrapper
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/9-to-12-signature-beatrice-asymmetric-highwaist-pants-celana-wanita-taupe/ps--9TW-60021-01583?ds=9TW-60021-01583-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1k0bi4oaTwOh2ahk1QwAbiclHhvIwqneevcUOQri5jiaV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70MpLMfP88iQTh28yrud9gP8L8fQNr+iQQraBtd3ylN43svJqIi2XqjxFa1WXD2Hq7krriCFOI5lmHqdKNgbp4eEHTKmgyqreTkaEw7m9hA1+6BgdXWHfRmgK3Yi1ewSXppJo8g3KNbnFLWGll/wEJcL/HRAebnNnuOytEmCYH5JGg==&cnc=false&pickupPointCode=PP-3047957&pid1=9TW-60021-01583,, Promo hingga , 15 , 43 , 25 ," 
      9 to 12 Signature Beatrice Asymmetric Highwaist Pants Celana Wanita - Taupe 
    ","• Celana dengan detail ban pinggang asimetris dan kancing miring 
• Celana panjang wanita yang trendy 
• Potongan highwaist yang relax bikin kelihatan kurus 
• Pinggang belakang karet 
• Kantong di kiri dan kanan 
• Premium Material","
          Rp149.000
        ","
            Rp349.000
          ","
            57%
          ", 9to12 Woman Official Store , Kota Tangerang & kota lainnya , Terjual 20 ,"5,0"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/9-to-12-harlette-big-collar-sleeveless-blouse-atasan-wanita-ra210/ps--9TW-60021-01532?ds=9TW-60021-01532-00003&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1k0bi4oaTwOh2ahk1QwAbietN4UVEMheI1dwt3wwFh+x6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyBn4ZmlzuTFv8gKnb5+4AR22SA/gHbbB9YMTcVifYGA18cPPdURY/4tQQUaa+hb4fg==&cnc=false&pickupPointCode=PP-3047957&pid1=9TW-60021-01532, 4 , Promo hingga , 15 , 43 , 24 ," 
      9 to 12 Harlette Big Collar Sleeveless Blouse Atasan Wanita RA210 
    ",• -,"
          Rp89.000
        ","
            Rp299.000
          ","
            70%
          ", 9to12 Woman Official Store , Kota Tangerang , Terjual 20 ,"4,7"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/9-to-12-linen-smocked-dress-midi-dress-wanita-ivory/ps--9TW-60021-01412?ds=9TW-60021-01412-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1k0bi4oaTwOh2ahk1QwAbieATJPW4daKScdRh3kgrChwV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70MpLMfP88iQTh28yrud9gP8L8fQNr+iQQraBtd3ylN43svJqIi2XqjxFa1WXD2Hq7krriCFOI5lmHqdKNgbp4eEHTKmgyqreTkaEw7m9hA1+xVY3ElvMvnD4qPpP7/LWPet/BzqxtJLFKH+qCwanUgJ/HRAebnNnuOytEmCYH5JGg==&cnc=false&pickupPointCode=PP-3047957&pid1=9TW-60021-01412,, Promo hingga , 15 , 43 , 24 ," 
      9 to 12 Linen Smocked Dress Midi Dress Wanita - Ivory 
    ",,"
          Rp189.000
        ","
            Rp429.000
          ","
            56%
          ", 9to12 Woman Official Store , Kota Tangerang , Terjual 20 ,"4,6"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/9-to-12-signature-double-collar-back-button-poplin-shirt-kemeja-wanita-pink/ps--9TW-60021-01497?ds=9TW-60021-01497-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1k0bi4oaTwOh2ahk1QwAbieSkmKjATOmvtuPv7YwY36hV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70MpLMfP88iQTh28yrud9gP8L8fQNr+iQQraBtd3ylN43svJqIi2XqjxFa1WXD2Hq7krriCFOI5lmHqdKNgbp4eEHTKmgyqreTkaEw7m9hA1+zTwYRVVrOAAakyD7lP7m4L5+HAn4xa1bXJlKu9rr2Gi/HRAebnNnuOytEmCYH5JGg==&cnc=false&pickupPointCode=PP-3047957&pid1=9TW-60021-01497,, Promo hingga , 15 , 43 , 24 ," 
      9 to 12 Signature Double Collar Back Button Poplin Shirt Kemeja Wanita - Pink 
    ","• '- Oversized fit design
• - Detail kerah depan belakang yang unik
• - Front button up closure
• - Premium poplin material","
          Rp129.000
        ","
            Rp399.000
          ","
            68%
          ", 9to12 Woman Official Store , Kota Tangerang , Terjual 20 ,"4,5"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/vesperine-kirisame-dd418mj-dress-wanita-navy/ps--VEE-60024-00106?ds=VEE-60024-00106-00005&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1k0bi4oaTwOh2ahk1QwAbic4RjidDXvv3mCFIIki0hq2V6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70MpLMfP88iQTh28yrud9gP8L8fQNr+iQQraBtd3ylN43svJqIi2XqjxFa1WXD2Hq7krriCFOI5lmHqdKNgbp4eEHTKmgyqreTkaEw7m9hA1+xVY3ElvMvnD4qPpP7/LWPet/BzqxtJLFKH+qCwanUgJ/HRAebnNnuOytEmCYH5JGg==&cnc=false&pickupPointCode=PP-3034939&pid1=VEE-60024-00106,, Promo hingga , 15 , 43 , 23 ," 
      Vesperine Kirisame DD418MJ Dress Wanita - Navy 
    ","
Sleeveless dress
Desain chic
Square neckline
Nyaman dan cocok digunakan saat berpergian
Material : Polyester
","
          Rp179.000
        ","
            Rp895.000
          ","
            80%
          ", Vesperine Official Store , Kota Tangerang , Terjual 20 ,"5,0"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/hush-puppies-stassy-knit-pullover-wanita-01/ps--HUP-60031-02102?ds=HUP-60031-02102-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1k0bi4oaTwOh2ahk1QwAbidVZ08AlFQs9vodaFCF/kdCV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70PfM//eNdJUCw07oJWQqIFs/CwvdFssFoOKOSDSYO3t+ZeU17vCA5Htcepz5rtGXYOx3MY/P1JCPR+VkZon1oF362oPXv9NpMOjpFhLW3JXCyErx9LN5z5XMR8TDruxW5EMij/4xkwBjbHdnInRru+a&cnc=false&pickupPointCode=PP-3191671&pid1=HUP-60031-02102,,,,,," 
      Hush Puppies Stassy Knit Pullover Wanita 01 
    ",,"
          Rp249.000
        ","
            Rp559.000
          ","
            55%
          ", Hush Puppies Apparel Ladies , Kota Bekasi , Terjual 20 ,"5,0"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/rodeo-celana-wanita-chico-striped-pants-black/ps--ROH-60038-00605?ds=ROH-60038-00605-00003&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1k0bi4oaTwOh2ahk1QwAbieiITDIGjdjPmb4zUSN3tEq6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvg93FMcpkFX3C6Ss3jDzb/Jm1Nu/eiGATpe2J7ynETtlnF9VKLu6jPhvkpP1HvxPguRossEAoUMZC/Ol+lg8c+HU2ZEeIuBn14TxfdO6++3xlRvUANPiMrWsA04si+GB3w/RD55r8MN6K/oKaplDyYP&cnc=false&pickupPointCode=PP-3187447&pid1=ROH-60038-00605,,,,,," 
      Rodeo - Celana Wanita - Chico Striped Pants - Black 
    ",,"
          Rp70.000
        ","
            Rp439.900
          ","
            84%
          ", Rodeo House Official Store , Kota Jakarta Utara , Terjual 20 ,"4,8"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/vone-more-katharina-top-bli-02-atasan-wanita-pink/ps--VOO-70005-00023?ds=VOO-70005-00023-00003&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1k0bi4oaTwOh2ahk1QwAbidiOgoUVbdYygj0TnYJoyCIV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70MpLMfP88iQTh28yrud9gP8L8fQNr+iQQraBtd3ylN43svJqIi2XqjxFa1WXD2Hq7krriCFOI5lmHqdKNgbp4eEHTKmgyqreTkaEw7m9hA1+1C3rwWRRFS/y9AO+ls+ltESUUiUH0gtqLOoNhn+7Z1P/HRAebnNnuOytEmCYH5JGg==&cnc=false&pickupPointCode=PP-3301818&pid1=VOO-70005-00023,, Promo hingga , 15 , 43 , 22 ," 
      Vone More Katharina Top BLI 02 Atasan Wanita - Pink 
    ",,"
          Rp199.800
        ","
            Rp666.000
          ","
            70%
          ", Vone , Kota Tangerang , Terjual 20 ,"5,0"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/9-to-12-cropped-casual-blazer-atasan-wanita-ra197/ps--9TW-60021-01495?ds=9TW-60021-01495-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1jEXDEZ95tCeex4Innf4ihWtN4UVEMheI1dwt3wwFh+x6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyKPgq/4ZHHUTVMt5NBkWaA/BeEn1LRT8kRkiLrMqBKmH8cPPdURY/4tQQUaa+hb4fg==&cnc=false&pickupPointCode=PP-3047957&pid1=9TW-60021-01495, 4 , Promo hingga , 15 , 43 , 22 ," 
      9 to 12 Cropped Casual Blazer Atasan Wanita RA197 
    ","• '- Blazer cropped yang trendy
• - Dengan detail kancing dibagian depan
• - Bahan linen yang adem, halus,lightweight, highly recommended
• - Button opening
• - Material linen","
          Rp89.000
        ","
            Rp299.000
          ","
            70%
          ", 9to12 Woman Official Store , Kota Jakarta Timur & kota lainnya , Terjual 19 ,"5,0"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/jaket-wanita-termurah-berkualitas-one-bear-jaket-baseball/ps--KHC-53513-00090?ds=KHC-53513-00090-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1jEXDEZ95tCeex4Innf4ihVuNEkaXhM20gSK8x4nSI+B6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyJgoom23jutrV7+9/ce6i9wNxSQmY76pJOfJMhIeSUzW8cPPdURY/4tQQUaa+hb4fg==&cnc=false&pickupPointCode=PP-3312510&pid1=KHC-53513-00090, 3 , Promo hingga , 15 , 43 , 22 ," 
      Jaket Wanita Termurah Berkualitas - One Bear Jaket Baseball 
    ","• Fitur Toko :  
• 1. Bahan Fleece Tebal yang cocok digunakan sehari hari 
• 2. Kualitas Terjamin karena 100% memprioritaskan kenyamanan pelanggan 
• 3. Harga murah namun berkualitas  
• 4. Jahitan Rapi tanpa ada cacat produk 
• 5. Mengutamakan Real Picture yang sesuai dengan postingan 
• 6. Bahan Super Lembut dan tentunya menyerap keringat","
          Rp48.000
        ","
            Rp110.000
          ","
            56%
          ", ALAKA Official Store , Kab. Bandung Barat , Terjual 19 ,"4,5"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/vone-nusantara-mahawira-outer-bli10-outer-wanita-sage/ps--VOO-70005-00100?ds=VOO-70005-00100-00002&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1jEXDEZ95tCeex4Innf4ihWRvHw4l6Qr/6swoWLHHx0TV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70MpLMfP88iQTh28yrud9gP8L8fQNr+iQQraBtd3ylN43svJqIi2XqjxFa1WXD2Hq7krriCFOI5lmHqdKNgbp4eEHTKmgyqreTkaEw7m9hA1+0QLQvdxIG/bg3Z+SBjMKku4z3VStktscJTJhX2XfVvv/HRAebnNnuOytEmCYH5JGg==&cnc=false&pickupPointCode=PP-3301818&pid1=VOO-70005-00100,, Promo hingga , 15 , 43 , 21 ," 
      Vone Nusantara Mahawira Outer BLI10 Outer Wanita - Sage 
    ",,"
          Rp284.700
        ","
            Rp949.000
          ","
            70%
          ", Vone , Kab. Deli Serdang & kota lainnya , Terjual 19 ,"5,0"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/jfashion-women-s-basic-jogger-pants-with-side-list-zipper-celana-wanita-kurtie-abu-tua/ps--JFN-25267-00237?ds=JFN-25267-00237-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1jEXDEZ95tCeex4Innf4ihVVAWoIlf8valYMPN3Io/2lV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70MpLMfP88iQTh28yrud9gP8L8fQNr+iQQraBtd3ylN43svJqIi2XqjxFa1WXD2Hq7krriCFOI5lmHqdKNgbp4eEHTKmgyqreTkaEw7m9hA1+6BgdXWHfRmgK3Yi1ewSXppJo8g3KNbnFLWGll/wEJcL/HRAebnNnuOytEmCYH5JGg==&cnc=false&pickupPointCode=PP-3001401&pid1=JFN-25267-00237,, Promo hingga , 15 , 43 , 21 ," 
      Jfashion Women's Basic Jogger Pants with Side List Zipper Celana Wanita - Kurtie Abu Tua 
    ","
Long jogger pants
Desain sporty
Elastic waistband berdetail drawstring, 2 side zipper pockets
Dilengkapi dengan variasi berupa list lebar di bagian samping celana
Material : Baby terry
","
          Rp122.300
        ","
            Rp287.900
          ","
            58%
          ", JFashion Women , Kota Jakarta Barat , Terjual 19 ,"4,7"
https://www.static-src.com/wcsstore/Indraprastha/images/catalog/medium//77/MTA-1421132/jfashion_jfashion-washed-jaket-jeans-tangan-panjang-wanita---sweety_full04.jpg?output-format=webp,https://www.blibli.com/p/jfashion-washed-jaket-jeans-tangan-panjang-wanita-sweety/ps--JFN-25267-00669?ds=JFN-25267-00669-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1jEXDEZ95tCeex4Innf4ihUkXxZ/z5hj8G29sRuZSq4S6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyJgoom23jutrV7+9/ce6i9wNxSQmY76pJOfJMhIeSUzW8cPPdURY/4tQQUaa+hb4fg==&cnc=false&pickupPointCode=PP-3001401&pid1=JFN-25267-00669,, Promo hingga , 15 , 43 , 02 ," 
      Jfashion Washed Jaket Jeans Tangan Panjang Wanita - Sweety 
    ","
Long sleeves jacket
Desain trendy
Poited collar, front button opening
2 front pockets berdetail button
Material : Denim 
","
          Rp49.900
        ","
            Rp139.000
          ","
            64%
          ", JFashion Women Official Store , Kota Jakarta Barat , Terjual 19 ,"4,4"
https://www.static-src.com/wcsstore/Indraprastha/images/catalog/medium//94/MTA-7506092/jaya_hebat_jaya_hebat_rivera_long_cardigan_outerwear_polos_oversized_full06_j8j24aq7.jpg?output-format=webp,https://www.blibli.com/p/jaya-hebat-rivera-long-cardigan-outerwear-pakaian-wanita/ps--JAH-60032-00169?ds=JAH-60032-00169-00002&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1jEXDEZ95tCeex4Innf4ihXcH3M2zY9zq/jkK8231gyY6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyCT9/zxrx4bPLA7acuv+TQl3BhYjympuOV6WM0/57/5M0+lxzruf0OdLHJ+NpXHOlYkk5sX2V7Fj2FrfMpkgOB1Q5NhrtfDkcLtFWh8wu+5ryYFqU2iQ7tX/waMOtGi21W2K774boMRULxvd13VVxiXjutkp6K2v49a7JE3ekHFmE3AqyZf1TDDR4UYIKSs2rEdYnaXq9VQMYw9FXlU+mOU=&cnc=false&pickupPointCode=PP-3073824&pid1=JAH-60032-00169, 12 , Promo hingga , 15 , 43 , 02 ," 
      Jaya Hebat Rivera Long Cardigan Outerwear Pakaian Wanita 
    ","





Cardigan
Bagian depan yang sangat modis
Berpadu dengan tali serut
Bahan Tidak Kaku
Adem saat dipakai yang membuat sangat nyaman


","
          Rp62.000
        ","
            Rp93.333
          ","
            34%
          ", UMKM Jaya Hebat Official Store , Kota Bandung , Terjual 19 ,"5,0"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/jfashion-ronita-celana-panjang-training-wanita/ps--JFN-25267-01345?ds=JFN-25267-01345-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1jEXDEZ95tCeex4Innf4ihVVAWoIlf8valYMPN3Io/2lV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70MpLMfP88iQTh28yrud9gP8L8fQNr+iQQraBtd3ylN43svJqIi2XqjxFa1WXD2Hq7krriCFOI5lmHqdKNgbp4eEHTKmgyqreTkaEw7m9hA1+6BgdXWHfRmgK3Yi1ewSXppJo8g3KNbnFLWGll/wEJcL/HRAebnNnuOytEmCYH5JGg==&cnc=false&pickupPointCode=PP-3001401&pid1=JFN-25267-01345, 2 , Promo hingga , 15 , 43 , 01 ," 
      Jfashion Ronita Celana Panjang Training Wanita 
    ","





Training pant
Didesain sporty
Kombinasi color blocks
Elastic waistband berdetail drawstring closure dan 2 sides pocket
Material : Babyterry


","
          Rp122.300
        ","
            Rp287.800
          ","
            58%
          ", JFashion Women Official Store , Kota Jakarta Barat , Terjual 19 ,"5,0"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/giordano-women-s-linen-short-pocket-pants-0540122237-jacquard/ps--GIW-70004-00178?ds=GIW-70004-00178-00002&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1jEXDEZ95tCeex4Innf4ihU4RjidDXvv3mCFIIki0hq2V6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70MpLMfP88iQTh28yrud9gP8L8fQNr+iQQraBtd3ylN43svJqIi2XqjxFa1WXD2Hq7krriCFOI5lmHqdKNgbp4eEHTKmgyqreTkaEw7m9hA1+6BgdXWHfRmgK3Yi1ewSXppJo8g3KNbnFLWGll/wEJcL/HRAebnNnuOytEmCYH5JGg==&cnc=false&pickupPointCode=PP-3348001&pid1=GIW-70004-00178,, Promo hingga , 15 , 43 , 01 ," 
      Giordano Women's Linen Short Pocket Pants 0540122237 Jacquard 
    ",,"
          Rp179.000
        ","
            Rp649.000
          ","
            72%
          ", Giordano Women Official Store  , Kota Tangerang , Terjual 19 ,"5,0"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/point-one-343180-dyna-blouse-atasan-wanita-pink/ps--POO-60029-00008?ds=POO-60029-00008-00004&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1jEXDEZ95tCeex4Innf4ihX5PL4bcLXdYU1ABlDxBU916Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyBn4ZmlzuTFv8gKnb5+4AR36ZrOq0aj9lbeEnWM0uf/1OJEZpg9hxcp4I/5hZ4BuCO7oj12mQGqRDPnzLVJudfwBe5BXPjL0qPEf9ZcvBQ3W9k3hE7pnJGrXZCwdmxie6w==&cnc=false&pickupPointCode=PP-3053558&pid1=POO-60029-00008,, Promo hingga , 15 , 43 , 01 ," 
      Point One 343180 Dyna Blouse Atasan Wanita - Pink 
    ","
3/4 sleeves blouse
Desain trendy
Round neckline, detail cutting asymmetric, dan back button closure
Nyaman saat digunakan
Material : Katun
","
          Rp99.000
        ","
            Rp349.900
          ","
            72%
          ", Point One Official Store , Kota Jakarta Pusat , Terjual 19 ,"5,0"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/9-to-12-broderie-shorts-celana-pendek-wanita-tosca/ps--9TW-60021-01417?ds=9TW-60021-01417-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1jEXDEZ95tCeex4Innf4ihX5PL4bcLXdYU1ABlDxBU916Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyN7rQN9FFLoQdQljrd7tjoV4DfyRp7giKcZcJoiBwHzV8cPPdURY/4tQQUaa+hb4fg==&cnc=false&pickupPointCode=PP-3047957&pid1=9TW-60021-01417,, Promo hingga , 15 , 43 , 01 ," 
      9 to 12 Broderie Shorts Celana Pendek Wanita - Tosca 
    ",• -,"
          Rp99.000
        ","
            Rp349.000
          ","
            72%
          ", 9to12 Woman Official Store , Kota Tangerang & kota lainnya , Terjual 19 ,"4,8"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/9-to-12-signature-cape-sleeved-shirt-kemeja-wanita-off-white-semua-ukuran/ps--9TW-60021-01452?ds=9TW-60021-01452-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1jEXDEZ95tCeex4Innf4ihWSkmKjATOmvtuPv7YwY36hV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70MpLMfP88iQTh28yrud9gP8L8fQNr+iQQraBtd3ylN43svJqIi2XqjxFa1WXD2Hq7krriCFOI5lmHqdKNgbp4eEHTKmgyqreTkaEw7m9hA1+zTwYRVVrOAAakyD7lP7m4L5+HAn4xa1bXJlKu9rr2Gi/HRAebnNnuOytEmCYH5JGg==&cnc=false&pickupPointCode=PP-3047957&pid1=9TW-60021-01452,, Promo hingga , 15 , 43 , 00 ," 
      9 to 12 Signature Cape Sleeved Shirt Kemeja Wanita - Off-White Semua Ukuran 
    ","• Loose fit dan wide design. 
• Style shirt collar. 
• Detail slit panjang pada bagian lengan. 
• Cape effect terlihat bila cuff dibuka. 
• Front button up closure. 
• Long sleeves 
• Premium Material","
          Rp129.000
        ","
            Rp199.000
          ","
            35%
          ", 9to12 Woman Official Store , Kota Tangerang , Terjual 19 ,"5,0"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/serene-celana-loungewear-satin-emily-mauve/ps--SEW-70026-00012?ds=SEW-70026-00012-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1jEXDEZ95tCeex4Innf4ihUKgL+tWpuEV/rztG3LNIE56Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyN7rQN9FFLoQdQljrd7tjoV4DfyRp7giKcZcJoiBwHzV8cPPdURY/4tQQUaa+hb4fg==&cnc=false&pickupPointCode=PP-3303912&pid1=SEW-70026-00012,, Promo hingga , 15 , 43 , 00 ," 
      SERENE Celana Loungewear Satin Emily Mauve 
    ","• - Bahan Satin premium 
• - Jahitan kuat dan rapi 
• - Celana dengan saku , Pinggang Karet fit to XL","
          Rp50.000
        ","
            Rp89.000
          ","
            44%
          ", Serene Official Store , Kota Tangerang , Terjual 19 ,"5,0"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/giordano-women-s-value-print-tee-grey-0538100101/ps--GIW-70004-00052?ds=GIW-70004-00052-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1jEXDEZ95tCeex4Innf4ihX5PL4bcLXdYU1ABlDxBU916Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyFWbDfLF/5KnLYCxjUA9SQvdu9eGrszG3HC6MtVrn8lp8cPPdURY/4tQQUaa+hb4fg==&cnc=false&pickupPointCode=PP-3348001&pid1=GIW-70004-00052,, Promo hingga , 15 , 43 , 00 ," 
      Giordano Women'S Value Print Tee - Grey [0538100101] 
    ",,"
          Rp99.000
        ","
            Rp229.000
          ","
            57%
          ", Giordano Women Official Store  , Kota Tangerang , Terjual 19 ,"5,0"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/cardinal-femme-dress-biru/ps--CAW-70019-00036?ds=CAW-70019-00036-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1jEXDEZ95tCeex4Innf4ihUDZl3TfSkqtKqcUgiJK3sk6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvg93FMcpkFX3C6Ss3jDzb/Jm1Nu/eiGATpe2J7ynETtlnF9VKLu6jPhvkpP1HvxPguRossEAoUMZC/Ol+lg8c+HNOJjEYYRD9uxm8fQzQ33xe9nf7viNx1KzTyyfjXWg+o/RD55r8MN6K/oKaplDyYP&cnc=false&pickupPointCode=PP-3304898&pid1=CAW-70019-00036,,,,,," 
      CARDINAL FEMME DRESS (BIRU) 
    ",,"
          Rp69.000
        ","
            Rp389.900
          ","
            82%
          ", Cardinal  Women Official Store , Kab. Bandung , Terjual 19 ,"4,8"
